array_job_id;task_id;run_group_id;case_k;case_per_run;case_variants;case_selection;case_p_fail;case_id;case_sweep_row;case_variant_idx;case_edges;case_lines;WS;RP;EEV_nom;EEV_mean;EVPI;VSS_nom;VSS_mean;procedures_present;source;network;scenario_line_data;routing_agg;waiting_time_frequency;gap;time_limit;travel_time_cost_mult;waiting_time_cost_mult;line_operation_cost_mult;cost_repl_freq;cost_repl_line;repl_budget;bypass_multiplier;overdemand_threshold;overdemand_multiplier;num_od;train_capacity;infrastructure_capacity;max_frequency;threads;scenario_infra_id;scenario_prob_id
12306544;24;g_000;1;1;38;line_consecutive;0.05;1024;0;24;13-24;6;53437.67;53966.72;54488.29499999839;54488.2949999984;529.0500000000029;521.5749999983891;521.5749999983964;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1024;1024
12306544;25;g_000;1;1;38;line_consecutive;0.05;1025;0;25;21-24;6;52808.19;53127.14000000001;53497.5899999984;53497.5899999984;318.9500000000044;370.4499999983964;370.4499999983964;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1025;1025
12306544;26;g_000;1;1;38;line_consecutive;0.05;1026;0;26;20-21;6;52734.39;53053.34;53432.83499999839;53432.83499999839;318.9499999999971;379.4949999983946;379.4949999983946;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1026;1026
12306544;27;g_000;1;1;38;line_consecutive;0.05;1027;0;27;9-10;7,9;51773.55;52406.859999992805;52726.58999999839;52726.5899999984;633.3099999928017;319.73000000558386;319.7300000055984;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1027;1027
12306544;28;g_000;1;1;38;line_consecutive;0.05;1028;0;28;3-12;8,12;51140.24;51140.24000000001;51140.23999999839;51140.23999999839;1.4551915228366852e-11;-1.622538547962904e-09;-1.622538547962904e-09;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1028;1028
12306544;29;g_000;1;1;38;line_consecutive;0.05;1029;0;29;5-6;9;51271.23999999541;51402.240000000005;52420.23999999839;52420.23999999839;131.0000000045984;1017.9999999983849;1017.9999999983849;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1029;1029
12306544;30;g_000;1;1;38;line_consecutive;0.05;1030;0;30;15-19;9,13,14;51730.34999999999;52320.46000000001;53741.714999998265;53741.714999998265;590.1100000000151;1421.2549999982584;1421.2549999982584;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1030;1030
12306544;31;g_000;1;1;38;line_consecutive;0.05;1031;0;31;20-22;11;51140.24000000012;51140.24000000001;51140.23999998155;51140.23999998155;-1.0913936421275139e-10;-1.845910446718335e-08;-1.845910446718335e-08;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1031;1031
12306544;32;g_000;1;1;38;line_consecutive;0.05;1032;0;32;18-20;11;51140.24;51140.24000000485;51140.23999998507;51140.23999998508;4.853063728660345e-09;-1.9783328752964732e-08;-1.9768776837736368e-08;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1032;1032
12306544;33;g_000;1;1;38;line_consecutive;0.05;1033;0;33;12-13;12;51140.23999995939;51140.24000000001;51140.23999999839;51140.23999999839;4.0621671359986073e-08;-1.622538547962904e-09;-1.622538547962904e-09;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1033;1033
12306544;34;g_000;1;1;38;line_consecutive;0.05;1034;0;34;1-2;12;51140.240000000005;51140.24000000041;51140.23999999839;51140.23999999839;4.074536263942719e-10;-2.0227162167429924e-09;-2.0227162167429924e-09;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1034;1034
12306544;35;g_000;1;1;38;line_consecutive;0.05;1035;0;35;21-22;13;51402.16;51664.08000000001;51710.22499999839;51710.22499999838;261.9200000000056;46.144999998381536;46.14499999837426;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1035;1035
12306544;36;g_000;1;1;38;line_consecutive;0.05;1036;0;36;14-15;14;51307.5;51474.76;51600.3699999984;51600.3699999984;167.26000000000204;125.60999999839989;125.60999999839989;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1036;1036
12306544;37;g_000;1;1;38;line_consecutive;0.05;1037;0;37;10-17;14;51307.5;51474.76;51600.3699999984;51600.3699999984;167.26000000000204;125.60999999839989;125.60999999839989;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1037;1037
12306544;38;g_000;1;1;38;line_consecutive;0.1;1038;1;0;11-12;1,7,8;55805.34999999551;56860.90999999957;57296.33499999839;57296.3349999984;1055.5600000040577;435.4249999988242;435.4249999988315;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1038;1038
12306544;39;g_000;1;1;38;line_consecutive;0.1;1039;1;1;10-11;1,7,10;55473.42;56713.88000000002;58023.90499999839;58023.90499703081;1240.460000000021;1310.0249999983716;1310.0249970307923;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1039;1039
12306544;40;g_000;1;1;38;line_consecutive;0.1;1040;1;2;10-16;1,10;53377.605;54149.60500000002;55900.32999999838;55900.32999999839;772.0000000000146;1750.7249999983617;1750.7249999983687;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1040;1040
12306544;41;g_000;1;1;38;line_consecutive;0.1;1041;1;3;16-18;1;52659.84999999999;53324.045000000006;55021.82999999839;55021.82999999839;664.1950000000143;1697.784999998381;1697.784999998381;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1041;1041
12306544;42;g_000;1;1;38;line_consecutive;0.1;1042;1;4;2-6;2;58649.22000000003;60364.61000000001;61235.3099999984;61235.3099999984;1715.3899999999776;870.6999999983891;870.6999999983891;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1042;1042
12306544;43;g_000;1;1;38;line_consecutive;0.1;1043;1;5;6-8;2;57174.70999999999;58215.33000000001;58779.639999998384;58779.63999999839;1040.6200000000172;564.3099999983751;564.3099999983824;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1043;1043
12306544;44;g_000;1;1;38;line_consecutive;0.1;1044;1;6;8-16;2,10,13;57078.69;58362.380000000034;59573.35499999838;58810.01999999999;1283.6900000000314;1210.974999998347;447.63999999995576;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1044;1044
12306544;45;g_000;1;1;38;line_consecutive;0.1;1045;1;7;16-17;2,13;56436.240000000005;57344.130000000005;57945.2149999984;57889.19;907.8899999999994;601.0849999983984;545.0599999999977;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1045;1045
12306544;46;g_000;1;1;38;line_consecutive;0.1;1046;1;8;17-19;2,13,14;60308.675;60993.63499999944;61877.76999999839;61414.10544037583;684.9599999994389;884.134999998947;420.4704403763899;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1046;1046
12306544;47;g_000;1;1;38;line_consecutive;0.1;1047;1;9;19-20;2;57520.875;58598.405000000006;59162.71499999838;59162.71499999839;1077.530000000006;564.3099999983751;564.3099999983824;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1047;1047
12306544;48;g_000;1;1;38;line_consecutive;0.1;1048;1;10;3-4;3,4;55065.46000000001;55980.80500000001;57075.83499999839;57075.83499999839;915.3450000000012;1095.0299999983836;1095.0299999983836;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1048;1048
12306544;49;g_000;1;1;38;line_consecutive;0.1;1049;1;11;4-5;3;51140.23999999999;51140.24000002087;51140.23999999839;51140.2399999984;2.0881998352706432e-08;-2.2482709027826783e-08;-2.2475433070212606e-08;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1049;1049
12306544;50;g_000;1;1;38;line_consecutive;0.1;1050;1;12;5-9;3,9;51271.23999999945;51402.240000000005;52420.23999999839;52420.239999998405;131.00000000055297;1017.9999999983849;1017.9999999983992;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1050;1050
12306544;51;g_000;1;1;38;line_consecutive;0.1;1051;1;13;8-9;3,7;51140.23999999999;51140.23999999955;51140.23999999839;51140.23999999839;-4.4383341446518903e-10;-1.1568772606551647e-09;-1.1568772606551647e-09;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1051;1051
12306544;52;g_000;1;1;38;line_consecutive;0.1;1052;1;14;7-8;3,7,11;51140.23999999874;51140.240000000005;51140.23999999839;51140.2399999984;1.266016624867916e-09;-1.6152625903487206e-09;-1.6079866327345371e-09;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1052;1052
12306544;53;g_000;1;1;38;line_consecutive;0.1;1053;1;15;7-18;3,11;51140.23999999999;51140.24000000001;51140.23999999839;51140.23999999839;2.182787284255028e-11;-1.622538547962904e-09;-1.622538547962904e-09;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1053;1053
12306544;54;g_000;1;1;38;line_consecutive;0.1;1054;1;16;1-3;4,8,12;58391.90999999965;58918.000000000015;59192.72499999839;59192.7249999984;526.0900000003676;274.724999998376;274.7249999983833;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1054;1054
12306544;55;g_000;1;1;38;line_consecutive;0.1;1055;1;17;4-11;4;54346.69;55250.21499999997;55779.53499999839;55779.5349999984;903.5249999999652;529.3199999984208;529.3199999984354;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1055;1055
12306544;56;g_000;1;1;38;line_consecutive;0.1;1056;1;18;11-14;4,8,10;55715.63;56294.27999999999;57293.02999999839;57293.0299999984;578.6499999999942;998.7499999983992;998.7499999984066;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1056;1056
12306544;57;g_000;1;1;38;line_consecutive;0.1;1057;1;19;14-23;4,10;54841.905;55396.175;56078.2449999984;56078.2449999984;554.2700000000041;682.069999998399;682.069999998399;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1057;1057
12306544;58;g_000;1;1;38;line_consecutive;0.1;1058;1;20;23-24;4;54286.7;55198.02999992916;55588.29499999839;55588.2949999984;911.329999929163;390.26500006923015;390.26500006923743;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1058;1058
12306544;59;g_000;1;1;38;line_consecutive;0.1;1059;1;21;10-15;5,9;52049.83500000001;52180.835000000014;53427.95499999839;53427.9549999984;131.00000000000728;1247.1199999983728;1247.1199999983874;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1059;1059
12306544;60;g_000;1;1;38;line_consecutive;0.1;1060;1;22;15-22;5,13;53051.31;53051.31000000001;53051.30999999839;53051.3099999984;1.4551915228366852e-11;-1.622538547962904e-09;-1.6152625903487206e-09;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1060;1060
12306544;61;g_000;1;1;38;line_consecutive;0.1;1061;1;23;22-23;5;51792.595;51792.595000000016;51792.59499999839;51792.59499999839;1.4551915228366852e-11;-1.622538547962904e-09;-1.622538547962904e-09;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1061;1061
12306544;62;g_000;1;1;38;line_consecutive;0.1;1062;1;24;13-24;6;53437.67;53966.72;54488.29499999839;54488.2949999984;529.0500000000029;521.5749999983891;521.5749999983964;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1062;1062
12306544;63;g_000;1;1;38;line_consecutive;0.1;1063;1;25;21-24;6;52808.19;53127.14000000001;53497.5899999984;53497.5899999984;318.9500000000044;370.4499999983964;370.4499999983964;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1063;1063
12306544;64;g_000;1;1;38;line_consecutive;0.1;1064;1;26;20-21;6;52734.39;53053.34;53432.83499999839;53432.83499999839;318.9499999999971;379.4949999983946;379.4949999983946;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1064;1064
12306544;65;g_000;1;1;38;line_consecutive;0.1;1065;1;27;9-10;7,9;51773.55;52406.859999992805;52726.58999999839;52726.5899999984;633.3099999928017;319.73000000558386;319.7300000055984;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1065;1065
12306544;66;g_000;1;1;38;line_consecutive;0.1;1066;1;28;3-12;8,12;51140.24;51140.24000000001;51140.23999999839;51140.23999999839;1.4551915228366852e-11;-1.622538547962904e-09;-1.622538547962904e-09;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1066;1066
12306544;67;g_000;1;1;38;line_consecutive;0.1;1067;1;29;5-6;9;51271.23999999541;51402.240000000005;52420.23999999839;52420.23999999839;131.0000000045984;1017.9999999983849;1017.9999999983849;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1067;1067
12306544;68;g_000;1;1;38;line_consecutive;0.1;1068;1;30;15-19;9,13,14;51730.34999999999;52320.46000000001;53741.714999998265;53741.714999998265;590.1100000000151;1421.2549999982584;1421.2549999982584;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1068;1068
12306544;69;g_000;1;1;38;line_consecutive;0.1;1069;1;31;20-22;11;51140.24000000012;51140.24000000001;51140.23999998155;51140.23999998155;-1.0913936421275139e-10;-1.845910446718335e-08;-1.845910446718335e-08;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1069;1069
12306544;70;g_000;1;1;38;line_consecutive;0.1;1070;1;32;18-20;11;51140.24;51140.24000000485;51140.23999998507;51140.23999998508;4.853063728660345e-09;-1.9783328752964732e-08;-1.9768776837736368e-08;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1070;1070
12306544;71;g_000;1;1;38;line_consecutive;0.1;1071;1;33;12-13;12;51140.23999995939;51140.24000000001;51140.23999999839;51140.23999999839;4.0621671359986073e-08;-1.622538547962904e-09;-1.622538547962904e-09;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1071;1071
12306544;72;g_000;1;1;38;line_consecutive;0.1;1072;1;34;1-2;12;51140.240000000005;51140.24000000041;51140.23999999839;51140.23999999839;4.074536263942719e-10;-2.0227162167429924e-09;-2.0227162167429924e-09;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1072;1072
